EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-3485714,Rain,Light,2022-09-21 19:20:36,2022-09-21 20:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485715,Rain,Moderate,2022-09-21 20:20:36,2022-09-21 22:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485716,Rain,Light,2022-09-21 23:20:36,2022-09-22 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485717,Rain,Light,2022-09-22 00:58:36,2022-09-22 01:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485718,Rain,Light,2022-09-22 03:20:36,2022-09-22 04:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485719,Rain,Light,2022-09-22 13:20:36,2022-09-22 14:52:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485720,Rain,Moderate,2022-09-22 14:52:36,2022-09-22 16:11:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485721,Rain,Light,2022-09-22 16:11:36,2022-09-22 17:02:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485722,Rain,Moderate,2022-09-22 17:02:36,2022-09-22 17:36:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485723,Rain,Light,2022-09-22 17:36:36,2022-09-22 18:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485724,Rain,Light,2022-09-22 18:57:36,2022-09-22 19:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485725,Rain,Light,2022-09-22 20:20:36,2022-09-22 20:40:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485726,Rain,Light,2022-09-22 20:52:36,2022-09-22 21:51:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485727,Rain,Light,2022-09-25 06:20:36,2022-09-25 06:33:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485728,Rain,Light,2022-09-26 00:20:36,2022-09-26 02:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485729,Rain,Light,2022-09-27 10:36:36,2022-09-27 11:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485730,Rain,Moderate,2022-09-27 11:20:36,2022-09-27 13:11:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485731,Rain,Light,2022-09-27 13:11:36,2022-09-27 16:57:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485732,Rain,Moderate,2022-09-27 17:11:36,2022-09-27 17:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485733,Rain,Light,2022-09-27 18:20:36,2022-09-27 18:57:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485734,Precipitation,UNK,2022-09-27 18:57:36,2022-09-27 19:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485735,Rain,Heavy,2022-09-27 19:20:36,2022-09-27 20:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485736,Rain,Moderate,2022-09-27 20:20:36,2022-09-27 21:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485737,Rain,Light,2022-09-27 21:20:36,2022-09-27 22:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485738,Rain,Moderate,2022-09-27 22:20:36,2022-09-27 23:03:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485739,Rain,Light,2022-09-27 23:03:36,2022-09-28 01:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485740,Rain,Moderate,2022-09-28 01:20:36,2022-09-28 01:31:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485741,Rain,Light,2022-09-28 01:31:36,2022-09-28 03:15:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485742,Rain,Light,2022-09-28 05:20:36,2022-09-28 06:05:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485743,Rain,Light,2022-09-28 06:45:36,2022-09-28 08:11:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485744,Fog,Severe,2022-09-28 08:11:36,2022-09-28 10:01:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485745,Rain,Light,2022-09-28 11:20:36,2022-09-28 13:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485746,Rain,Light,2022-09-29 01:20:36,2022-09-29 02:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485747,Rain,Light,2022-09-29 03:20:36,2022-09-29 04:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485748,Precipitation,UNK,2022-09-29 04:20:36,2022-09-29 05:08:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485749,Rain,Moderate,2022-09-29 05:08:36,2022-09-29 06:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485750,Rain,Light,2022-09-29 06:20:36,2022-09-29 07:07:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485751,Rain,Light,2022-09-29 07:20:36,2022-09-29 09:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485752,Rain,Light,2022-09-29 15:20:36,2022-09-29 16:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485753,Rain,Light,2022-09-29 17:20:36,2022-09-29 19:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485754,Fog,Severe,2022-09-30 02:47:36,2022-09-30 06:17:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485755,Rain,Light,2022-10-02 05:45:36,2022-10-02 06:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485756,Rain,Light,2022-10-02 06:54:36,2022-10-02 08:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485757,Rain,Light,2022-10-02 09:10:36,2022-10-02 09:55:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485758,Rain,Light,2022-10-02 10:11:36,2022-10-02 10:35:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485759,Fog,Severe,2022-10-02 10:35:36,2022-10-02 10:39:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485760,Rain,Light,2022-10-02 11:04:36,2022-10-02 11:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485761,Rain,Light,2022-10-02 18:20:36,2022-10-02 19:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485762,Rain,Light,2022-10-02 20:08:36,2022-10-02 22:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485763,Fog,Severe,2022-10-02 22:20:36,2022-10-02 22:57:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485764,Rain,Moderate,2022-10-02 22:57:36,2022-10-02 23:45:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485765,Rain,Moderate,2022-10-02 23:53:36,2022-10-03 02:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485766,Rain,Light,2022-10-05 16:20:36,2022-10-05 17:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485767,Rain,Moderate,2022-10-05 17:20:36,2022-10-05 19:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485768,Rain,Light,2022-10-05 19:20:36,2022-10-05 20:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485769,Rain,Light,2022-10-10 15:20:36,2022-10-10 17:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485770,Rain,Light,2022-10-10 19:20:36,2022-10-10 20:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485771,Rain,Light,2022-10-10 22:20:36,2022-10-11 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485772,Rain,Light,2022-10-11 03:20:36,2022-10-11 04:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485773,Rain,Light,2022-10-11 08:20:36,2022-10-11 09:09:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485774,Rain,Moderate,2022-10-11 09:09:36,2022-10-11 09:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485775,Rain,Heavy,2022-10-11 09:20:36,2022-10-11 09:35:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485776,Rain,Light,2022-10-11 09:35:36,2022-10-11 11:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485777,Rain,Light,2022-10-11 15:20:36,2022-10-11 17:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485778,Rain,Light,2022-10-15 10:20:36,2022-10-15 10:48:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485779,Rain,Light,2022-10-15 16:20:36,2022-10-15 17:06:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485780,Fog,Severe,2022-10-20 19:30:36,2022-10-21 00:46:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485781,Rain,Light,2022-10-21 08:20:36,2022-10-21 09:09:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485782,Rain,Light,2022-10-21 12:05:36,2022-10-21 14:03:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485783,Rain,Light,2022-10-22 04:55:36,2022-10-22 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485784,Rain,Light,2022-10-22 08:20:36,2022-10-22 10:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485785,Rain,Light,2022-10-22 11:20:36,2022-10-22 12:08:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485786,Rain,Light,2022-10-22 12:20:36,2022-10-22 12:59:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485787,Rain,Light,2022-10-23 20:20:36,2022-10-23 22:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485788,Rain,Light,2022-10-23 23:20:36,2022-10-24 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485789,Rain,Light,2022-10-26 12:20:36,2022-10-26 16:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485790,Rain,Moderate,2022-10-26 16:20:36,2022-10-26 17:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485791,Rain,Heavy,2022-10-26 17:20:36,2022-10-26 19:37:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485792,Rain,Light,2022-10-26 19:37:36,2022-10-26 20:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485793,Rain,Moderate,2022-10-26 20:20:36,2022-10-26 21:53:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485794,Rain,Light,2022-10-26 21:53:36,2022-10-27 02:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485795,Rain,Light,2022-10-28 18:20:36,2022-10-28 21:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485796,Rain,Light,2022-10-29 01:53:36,2022-10-29 08:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485797,Fog,Severe,2022-10-29 08:20:36,2022-10-29 08:40:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485798,Rain,Light,2022-10-30 00:11:36,2022-10-30 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485799,Rain,Light,2022-10-30 01:20:36,2022-10-30 02:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485800,Snow,Moderate,2022-10-30 03:20:36,2022-10-30 04:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485801,Snow,Heavy,2022-10-30 04:20:36,2022-10-30 07:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485802,Rain,Light,2022-10-30 08:20:36,2022-10-30 12:36:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485803,Rain,Light,2022-10-30 13:20:36,2022-10-31 02:57:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485804,Snow,Moderate,2022-10-31 04:20:36,2022-10-31 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485805,Snow,Light,2022-10-31 05:20:36,2022-10-31 17:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485806,Rain,Light,2022-11-01 21:20:36,2022-11-01 23:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485807,Rain,Light,2022-11-02 00:20:36,2022-11-02 01:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485808,Rain,Light,2022-11-06 04:20:36,2022-11-06 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485809,Rain,Light,2022-11-06 19:20:36,2022-11-06 21:29:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485810,Snow,Light,2022-11-07 00:13:36,2022-11-07 03:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485811,Rain,Light,2022-11-10 20:20:36,2022-11-10 23:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485812,Snow,Light,2022-11-10 23:20:36,2022-11-11 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485813,Snow,Light,2022-11-11 03:00:36,2022-11-11 03:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485814,Snow,Moderate,2022-11-11 03:20:36,2022-11-11 03:45:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485815,Snow,Light,2022-11-11 03:45:36,2022-11-11 04:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485816,Snow,Moderate,2022-11-11 04:20:36,2022-11-11 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485817,Snow,Light,2022-11-11 05:20:36,2022-11-11 18:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485818,Snow,Light,2022-11-13 19:20:36,2022-11-13 20:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485819,Snow,Light,2022-11-13 23:20:36,2022-11-14 03:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485820,Rain,Light,2022-11-17 20:20:36,2022-11-18 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485821,Fog,Severe,2022-11-18 01:08:36,2022-11-18 02:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485822,Rain,Light,2022-11-19 11:20:36,2022-11-19 18:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485823,Rain,Light,2022-11-21 02:20:36,2022-11-21 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485824,Rain,Moderate,2022-11-21 05:20:36,2022-11-21 06:34:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485825,Rain,Light,2022-11-21 06:34:36,2022-11-21 08:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485826,Rain,Light,2022-11-21 11:38:36,2022-11-21 12:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485827,Rain,Light,2022-11-21 18:01:36,2022-11-21 19:06:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485828,Rain,Light,2022-11-24 18:20:36,2022-11-24 19:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485829,Fog,Moderate,2022-11-26 15:20:36,2022-11-26 16:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485830,Rain,Light,2022-11-26 16:20:36,2022-11-26 18:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485831,Rain,Moderate,2022-11-26 18:20:36,2022-11-26 18:42:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485832,Rain,Light,2022-11-26 18:42:36,2022-11-26 19:52:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485833,Fog,Severe,2022-11-26 19:52:36,2022-11-26 20:13:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485834,Rain,Light,2022-11-26 20:13:36,2022-11-26 21:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485835,Fog,Severe,2022-11-26 21:20:36,2022-11-26 21:59:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485836,Rain,Light,2022-11-26 21:59:36,2022-11-26 23:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485837,Rain,Light,2022-11-27 01:14:36,2022-11-27 03:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485838,Storm,Severe,2022-11-27 05:20:36,2022-11-27 06:13:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485839,Rain,Light,2022-11-28 17:20:36,2022-11-28 19:18:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485840,Rain,Light,2022-11-28 20:50:36,2022-11-28 21:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485841,Rain,Light,2022-11-28 23:20:36,2022-11-29 00:51:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485842,Rain,Light,2022-11-29 01:20:36,2022-11-29 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485843,Rain,Light,2022-11-29 19:02:36,2022-11-29 19:54:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485844,Rain,Light,2022-11-30 00:20:36,2022-11-30 05:01:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485845,Fog,Severe,2022-11-30 06:40:36,2022-11-30 08:09:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485846,Rain,Light,2022-11-30 08:09:36,2022-11-30 09:39:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485847,Fog,Severe,2022-11-30 09:39:36,2022-11-30 09:51:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485848,Rain,Light,2022-11-30 10:20:36,2022-11-30 11:49:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485849,Rain,Light,2022-11-30 13:20:36,2022-11-30 14:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485850,Rain,Light,2022-11-30 15:20:36,2022-12-01 01:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485851,Fog,Severe,2022-12-01 03:34:36,2022-12-01 04:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485852,Rain,Light,2022-12-01 12:59:36,2022-12-01 17:44:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485853,Snow,Light,2022-12-01 18:48:36,2022-12-01 22:07:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485854,Snow,Light,2022-12-01 23:20:36,2022-12-02 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485855,Rain,Light,2022-12-09 01:20:36,2022-12-09 09:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485856,Rain,Light,2022-12-09 09:47:36,2022-12-09 12:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485857,Rain,Light,2022-12-09 14:30:36,2022-12-09 15:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485858,Snow,Light,2022-12-09 22:20:36,2022-12-10 07:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485859,Snow,Light,2022-12-10 22:52:36,2022-12-11 02:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485860,Snow,Light,2022-12-11 06:11:36,2022-12-11 12:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485861,Fog,Moderate,2022-12-14 12:09:36,2022-12-14 12:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485862,Snow,Light,2022-12-15 22:07:36,2022-12-16 05:09:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485863,Snow,Light,2022-12-16 05:20:36,2022-12-16 07:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485864,Snow,Light,2022-12-17 21:20:36,2022-12-18 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485865,Fog,Severe,2022-12-24 03:20:36,2022-12-24 07:54:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485866,Fog,Severe,2022-12-24 08:41:36,2022-12-24 09:32:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485867,Fog,Moderate,2022-12-28 14:20:36,2022-12-28 16:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485868,Rain,Light,2022-12-28 20:20:36,2022-12-28 23:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485869,Rain,Moderate,2022-12-28 23:20:36,2022-12-28 23:50:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485870,Rain,Light,2022-12-28 23:50:36,2022-12-29 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485871,Rain,Moderate,2022-12-29 00:20:36,2022-12-29 00:35:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485872,Rain,Light,2022-12-29 00:35:36,2022-12-29 01:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485873,Rain,Moderate,2022-12-29 01:20:36,2022-12-29 02:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485874,Rain,Light,2022-12-29 02:20:36,2022-12-29 04:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485875,Rain,Moderate,2022-12-29 04:20:36,2022-12-29 05:34:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485876,Rain,Light,2022-12-29 05:34:36,2022-12-29 06:02:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485877,Rain,Light,2022-12-29 19:20:36,2022-12-29 21:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485878,Rain,Moderate,2022-12-29 21:20:36,2022-12-29 21:35:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485879,Rain,Light,2022-12-29 21:35:36,2022-12-30 03:02:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485880,Snow,Light,2022-12-30 06:45:36,2022-12-30 07:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485881,Snow,Light,2022-12-30 09:07:36,2022-12-31 08:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485882,Snow,Light,2023-01-04 01:20:36,2023-01-04 07:49:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485883,Rain,Light,2023-01-09 11:20:36,2023-01-09 13:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485884,Rain,Light,2023-01-10 02:07:36,2023-01-10 03:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485885,Fog,Severe,2023-01-10 07:00:36,2023-01-10 10:45:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485886,Rain,Light,2023-01-10 10:45:36,2023-01-10 12:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485887,Fog,Severe,2023-01-10 12:20:36,2023-01-10 13:44:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485888,Rain,Light,2023-01-10 15:29:36,2023-01-10 16:18:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485889,Fog,Severe,2023-01-10 16:18:36,2023-01-10 17:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485890,Rain,Light,2023-01-10 17:20:36,2023-01-10 20:18:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485891,Rain,Moderate,2023-01-10 20:18:36,2023-01-10 21:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485892,Rain,Heavy,2023-01-10 21:20:36,2023-01-10 23:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
